Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race_name,year,LapTimeSec,CompoundNum,TireLifeSq,LapNum,DriverFastLap,DeltaFromFastest,DeltaNormalized
0 days 02:07:08.443000,OCO,31,0 days 00:01:32.483000,44.0,2.0,,,0 days 00:00:31.245000,0 days 00:00:35.255000,0 days 00:00:25.983000,0 days 02:06:07.230000,0 days 02:06:42.485000,0 days 02:07:08.468000,215.0,184.0,281.0,317.0,False,HARD,22.0,True,Alpine,0 days 02:05:35.960000,,1,9.0,,,False,True,Miami2024,2024,92.483,2,484.0,44.0,92.037,0.44599999999999795,0.19599999999999795
0 days 02:08:41.791000,OCO,31,0 days 00:01:33.348000,45.0,2.0,,,0 days 00:00:31.327000,0 days 00:00:35.958000,0 days 00:00:26.063000,0 days 02:07:39.795000,0 days 02:08:15.753000,0 days 02:08:41.816000,212.0,185.0,278.0,323.0,False,HARD,23.0,True,Alpine,0 days 02:07:08.443000,,1,9.0,,,False,True,Miami2024,2024,93.348,2,529.0,45.0,92.037,1.3109999999999928,1.0690000000000026
0 days 02:10:15.288000,OCO,31,0 days 00:01:33.497000,46.0,2.0,,,0 days 00:00:31.670000,0 days 00:00:35.775000,0 days 00:00:26.052000,0 days 02:09:13.486000,0 days 02:09:49.261000,0 days 02:10:15.313000,215.0,185.0,275.0,314.0,False,HARD,24.0,True,Alpine,0 days 02:08:41.791000,,1,9.0,,,False,True,Miami2024,2024,93.497,2,576.0,46.0,92.037,1.4599999999999937,1.0460000000000065
0 days 02:11:48.604000,OCO,31,0 days 00:01:33.316000,47.0,2.0,,,0 days 00:00:31.248000,0 days 00:00:35.850000,0 days 00:00:26.218000,0 days 02:10:46.561000,0 days 02:11:22.411000,0 days 02:11:48.629000,214.0,185.0,279.0,319.0,False,HARD,25.0,True,Alpine,0 days 02:10:15.288000,,1,9.0,,,False,True,Miami2024,2024,93.316,2,625.0,47.0,92.037,1.2789999999999964,1.1180000000000092
0 days 02:13:22.550000,OCO,31,0 days 00:01:33.946000,48.0,2.0,,,0 days 00:00:31.509000,0 days 00:00:36.453000,0 days 00:00:25.984000,0 days 02:12:20.138000,0 days 02:12:56.591000,0 days 02:13:22.575000,214.0,184.0,280.0,326.0,False,HARD,26.0,True,Alpine,0 days 02:11:48.604000,,1,10.0,,,False,True,Miami2024,2024,93.946,2,676.0,48.0,92.037,1.9089999999999918,1.6479999999999961
0 days 02:14:55.381000,OCO,31,0 days 00:01:32.831000,49.0,2.0,,,0 days 00:00:31.378000,0 days 00:00:35.502000,0 days 00:00:25.951000,0 days 02:13:53.953000,0 days 02:14:29.455000,0 days 02:14:55.406000,213.0,185.0,279.0,317.0,False,HARD,27.0,True,Alpine,0 days 02:13:22.550000,,1,10.0,,,False,True,Miami2024,2024,92.831,2,729.0,49.0,92.037,0.7939999999999969,0.5280000000000058
0 days 02:16:27.566000,OCO,31,0 days 00:01:32.185000,50.0,2.0,,,0 days 00:00:30.927000,0 days 00:00:35.324000,0 days 00:00:25.934000,0 days 02:15:26.333000,0 days 02:16:01.657000,0 days 02:16:27.591000,215.0,185.0,280.0,317.0,True,HARD,28.0,True,Alpine,0 days 02:14:55.381000,,1,10.0,,,False,True,Miami2024,2024,92.185,2,784.0,50.0,92.037,0.14799999999999613,0.04099999999999682
0 days 02:17:59.603000,OCO,31,0 days 00:01:32.037000,51.0,2.0,,,0 days 00:00:30.829000,0 days 00:00:35.360000,0 days 00:00:25.848000,0 days 02:16:58.420000,0 days 02:17:33.780000,0 days 02:17:59.628000,215.0,184.0,281.0,320.0,True,HARD,29.0,True,Alpine,0 days 02:16:27.566000,,1,10.0,,,False,True,Miami2024,2024,92.037,2,841.0,51.0,92.037,0.0,-0.015999999999991132
0 days 02:19:31.707000,OCO,31,0 days 00:01:32.104000,52.0,2.0,,,0 days 00:00:31.023000,0 days 00:00:35.215000,0 days 00:00:25.866000,0 days 02:18:30.651000,0 days 02:19:05.866000,0 days 02:19:31.732000,214.0,185.0,279.0,319.0,False,HARD,30.0,True,Alpine,0 days 02:17:59.603000,,1,10.0,,,False,True,Miami2024,2024,92.104,2,900.0,52.0,92.037,0.06699999999999307,-0.08100000000000307
0 days 02:21:03.912000,OCO,31,0 days 00:01:32.205000,53.0,2.0,,,0 days 00:00:30.896000,0 days 00:00:35.373000,0 days 00:00:25.936000,0 days 02:20:02.628000,0 days 02:20:38.001000,0 days 02:21:03.937000,215.0,185.0,280.0,320.0,False,HARD,31.0,True,Alpine,0 days 02:19:31.707000,,1,10.0,,,False,True,Miami2024,2024,92.205,2,961.0,53.0,92.037,0.16799999999999216,0.02400000000000091
0 days 02:22:36.179000,OCO,31,0 days 00:01:32.267000,54.0,2.0,,,0 days 00:00:30.863000,0 days 00:00:35.454000,0 days 00:00:25.950000,0 days 02:21:34.800000,0 days 02:22:10.254000,0 days 02:22:36.204000,213.0,184.0,278.0,318.0,False,HARD,32.0,True,Alpine,0 days 02:21:03.912000,,1,10.0,,,False,True,Miami2024,2024,92.267,2,1024.0,54.0,92.037,0.22999999999998977,0.3545000000000016
0 days 02:24:08.325000,OCO,31,0 days 00:01:32.146000,55.0,2.0,,,0 days 00:00:30.942000,0 days 00:00:35.345000,0 days 00:00:25.859000,0 days 02:23:07.146000,0 days 02:23:42.491000,0 days 02:24:08.350000,215.0,185.0,278.0,315.0,False,HARD,33.0,True,Alpine,0 days 02:22:36.179000,,1,10.0,,,False,True,Miami2024,2024,92.146,2,1089.0,55.0,92.037,0.10899999999999466,0.46399999999999864
0 days 02:25:40.461000,OCO,31,0 days 00:01:32.136000,56.0,2.0,,,0 days 00:00:30.969000,0 days 00:00:35.325000,0 days 00:00:25.842000,0 days 02:24:39.319000,0 days 02:25:14.644000,0 days 02:25:40.486000,216.0,185.0,276.0,316.0,False,HARD,34.0,True,Alpine,0 days 02:24:08.325000,,1,10.0,,,False,True,Miami2024,2024,92.136,2,1156.0,56.0,92.037,0.09899999999998954,0.14499999999999602
0 days 02:27:12.928000,OCO,31,0 days 00:01:32.467000,57.0,2.0,,,0 days 00:00:31.245000,0 days 00:00:35.296000,0 days 00:00:25.926000,0 days 02:26:11.731000,0 days 02:26:47.027000,0 days 02:27:12.953000,216.0,184.0,276.0,316.0,False,HARD,35.0,True,Alpine,0 days 02:25:40.461000,,1,10.0,,,False,True,Miami2024,2024,92.467,2,1225.0,57.0,92.037,0.4299999999999926,0.34499999999999886
0 days 00:57:22.225000,NOR,4,0 days 00:01:38.919000,1.0,1.0,,,,0 days 00:00:36.048000,0 days 00:00:26.092000,,0 days 00:56:56.211000,0 days 00:57:22.580000,212.0,185.0,271.0,302.0,False,MEDIUM,1.0,True,McLaren,0 days 00:55:43.028000,,1,6.0,,,False,False,Miami2024,2024,98.919,1,1.0,1.0,90.98,7.938999999999993,1.8780000000000001
0 days 00:58:56.424000,NOR,4,0 days 00:01:34.199000,2.0,1.0,,,0 days 00:00:32.214000,0 days 00:00:35.711000,0 days 00:00:26.274000,0 days 00:57:54.458000,0 days 00:58:30.169000,0 days 00:58:56.443000,211.0,185.0,274.0,305.0,True,MEDIUM,2.0,True,McLaren,0 days 00:57:22.225000,,1,6.0,,,False,True,Miami2024,2024,94.199,1,4.0,2.0,90.98,3.218999999999994,-0.3130000000000024
0 days 01:00:30.111000,NOR,4,0 days 00:01:33.687000,3.0,1.0,,,0 days 00:00:31.766000,0 days 00:00:35.697000,0 days 00:00:26.224000,0 days 00:59:28.209000,0 days 01:00:03.906000,0 days 01:00:30.130000,211.0,182.0,274.0,299.0,True,MEDIUM,3.0,True,McLaren,0 days 00:58:56.424000,,1,6.0,,,False,True,Miami2024,2024,93.687,1,9.0,3.0,90.98,2.7069999999999936,-0.4305000000000092
0 days 01:02:03.785000,NOR,4,0 days 00:01:33.674000,4.0,1.0,,,0 days 00:00:31.834000,0 days 00:00:35.786000,0 days 00:00:26.054000,0 days 01:01:01.964000,0 days 01:01:37.750000,0 days 01:02:03.804000,211.0,183.0,276.0,305.0,True,MEDIUM,4.0,True,McLaren,0 days 01:00:30.111000,,1,6.0,,,False,True,Miami2024,2024,93.674,1,16.0,4.0,90.98,2.6940000000000026,-0.278499999999994
0 days 01:03:37.045000,NOR,4,0 days 00:01:33.260000,5.0,1.0,,,0 days 00:00:31.583000,0 days 00:00:35.645000,0 days 00:00:26.032000,0 days 01:02:35.387000,0 days 01:03:11.032000,0 days 01:03:37.064000,207.0,184.0,277.0,302.0,True,MEDIUM,5.0,True,McLaren,0 days 01:02:03.785000,,1,6.0,,,False,True,Miami2024,2024,93.26,1,25.0,5.0,90.98,2.280000000000001,-0.5704999999999956
0 days 01:05:10.217000,NOR,4,0 days 00:01:33.172000,6.0,1.0,,,0 days 00:00:31.622000,0 days 00:00:35.555000,0 days 00:00:25.995000,0 days 01:04:08.686000,0 days 01:04:44.241000,0 days 01:05:10.236000,209.0,182.0,275.0,308.0,True,MEDIUM,6.0,True,McLaren,0 days 01:03:37.045000,,1,6.0,,,False,True,Miami2024,2024,93.172,1,36.0,6.0,90.98,2.191999999999993,-0.7069999999999936
0 days 01:06:43.382000,NOR,4,0 days 00:01:33.165000,7.0,1.0,,,0 days 00:00:31.650000,0 days 00:00:35.508000,0 days 00:00:26.007000,0 days 01:05:41.886000,0 days 01:06:17.394000,0 days 01:06:43.401000,208.0,184.0,274.0,310.0,True,MEDIUM,7.0,True,McLaren,0 days 01:05:10.217000,,1,6.0,,,False,True,Miami2024,2024,93.165,1,49.0,7.0,90.98,2.1850000000000023,-1.043999999999997
0 days 01:08:16.381000,NOR,4,0 days 00:01:32.999000,8.0,1.0,,,0 days 00:00:31.604000,0 days 00:00:35.428000,0 days 00:00:25.967000,0 days 01:07:15.005000,0 days 01:07:50.433000,0 days 01:08:16.400000,210.0,183.0,274.0,309.0,True,MEDIUM,8.0,True,McLaren,0 days 01:06:43.382000,,1,6.0,,,False,True,Miami2024,2024,92.999,1,64.0,8.0,90.98,2.0189999999999912,-0.9010000000000105
0 days 01:09:49.810000,NOR,4,0 days 00:01:33.429000,9.0,1.0,,,0 days 00:00:31.724000,0 days 00:00:35.615000,0 days 00:00:26.090000,0 days 01:08:48.124000,0 days 01:09:23.739000,0 days 01:09:49.829000,207.0,182.0,275.0,311.0,False,MEDIUM,9.0,True,McLaren,0 days 01:08:16.381000,,1,6.0,,,False,True,Miami2024,2024,93.429,1,81.0,9.0,90.98,2.448999999999998,-0.6794999999999902
0 days 01:11:23.040000,NOR,4,0 days 00:01:33.230000,10.0,1.0,,,0 days 00:00:31.754000,0 days 00:00:35.549000,0 days 00:00:25.927000,0 days 01:10:21.583000,0 days 01:10:57.132000,0 days 01:11:23.059000,206.0,183.0,275.0,318.0,False,MEDIUM,10.0,True,McLaren,0 days 01:09:49.810000,,1,6.0,,,False,True,Miami2024,2024,93.23,1,100.0,10.0,90.98,2.25,-1.3519999999999897
0 days 01:12:56.472000,NOR,4,0 days 00:01:33.432000,11.0,1.0,,,0 days 00:00:31.625000,0 days 00:00:35.785000,0 days 00:00:26.022000,0 days 01:11:54.684000,0 days 01:12:30.469000,0 days 01:12:56.491000,209.0,184.0,276.0,304.0,False,MEDIUM,11.0,True,McLaren,0 days 01:11:23.040000,,1,6.0,,,False,True,Miami2024,2024,93.432,1,121.0,11.0,90.98,2.451999999999998,-1.1420000000000101
0 days 01:14:29.899000,NOR,4,0 days 00:01:33.427000,12.0,1.0,,,0 days 00:00:31.757000,0 days 00:00:35.641000,0 days 00:00:26.029000,0 days 01:13:28.248000,0 days 01:14:03.889000,0 days 01:14:29.918000,206.0,183.0,274.0,314.0,False,MEDIUM,12.0,True,McLaren,0 days 01:12:56.472000,,1,6.0,,,False,True,Miami2024,2024,93.427,1,144.0,12.0,90.98,2.4470000000000027,-0.5629999999999882
0 days 01:16:03.401000,NOR,4,0 days 00:01:33.502000,13.0,1.0,,,0 days 00:00:31.771000,0 days 00:00:35.753000,0 days 00:00:25.978000,0 days 01:15:01.689000,0 days 01:15:37.442000,0 days 01:16:03.420000,206.0,183.0,281.0,327.0,False,MEDIUM,13.0,True,McLaren,0 days 01:14:29.899000,,1,6.0,,,False,True,Miami2024,2024,93.502,1,169.0,13.0,90.98,2.5219999999999914,-0.45150000000001
0 days 01:17:37.165000,NOR,4,0 days 00:01:33.764000,14.0,1.0,,,0 days 00:00:31.893000,0 days 00:00:35.884000,0 days 00:00:25.987000,0 days 01:16:35.313000,0 days 01:17:11.197000,0 days 01:17:37.184000,208.0,183.0,279.0,310.0,False,MEDIUM,14.0,True,McLaren,0 days 01:16:03.401000,,1,6.0,,,False,True,Miami2024,2024,93.764,1,196.0,14.0,90.98,2.783999999999992,0.07150000000000034
0 days 01:19:10.637000,NOR,4,0 days 00:01:33.472000,15.0,1.0,,,0 days 00:00:31.733000,0 days 00:00:35.813000,0 days 00:00:25.926000,0 days 01:18:08.917000,0 days 01:18:44.730000,0 days 01:19:10.656000,208.0,183.0,280.0,322.0,False,MEDIUM,15.0,True,McLaren,0 days 01:17:37.165000,,1,6.0,,,False,True,Miami2024,2024,93.472,1,225.0,15.0,90.98,2.4919999999999902,0.053999999999987836
0 days 01:20:43.828000,NOR,4,0 days 00:01:33.191000,16.0,1.0,,,0 days 00:00:31.564000,0 days 00:00:35.686000,0 days 00:00:25.941000,0 days 01:19:42.220000,0 days 01:20:17.906000,0 days 01:20:43.847000,209.0,183.0,280.0,318.0,False,MEDIUM,16.0,True,McLaren,0 days 01:19:10.637000,,1,6.0,,,False,True,Miami2024,2024,93.191,1,256.0,16.0,90.98,2.2109999999999985,-0.4275000000000091
0 days 01:22:17.291000,NOR,4,0 days 00:01:33.463000,17.0,1.0,,,0 days 00:00:31.729000,0 days 00:00:35.603000,0 days 00:00:26.131000,0 days 01:21:15.576000,0 days 01:21:51.179000,0 days 01:22:17.310000,210.0,186.0,269.0,325.0,False,MEDIUM,17.0,True,McLaren,0 days 01:20:43.828000,,1,5.0,,,False,True,Miami2024,2024,93.463,1,289.0,17.0,90.98,2.48299999999999,-0.15800000000000125
0 days 01:23:50.441000,NOR,4,0 days 00:01:33.150000,18.0,1.0,,,0 days 00:00:31.495000,0 days 00:00:35.607000,0 days 00:00:26.048000,0 days 01:22:48.805000,0 days 01:23:24.412000,0 days 01:23:50.460000,209.0,184.0,275.0,310.0,False,MEDIUM,18.0,True,McLaren,0 days 01:22:17.291000,,1,5.0,,,False,True,Miami2024,2024,93.15,1,324.0,18.0,90.98,2.1700000000000017,-0.5549999999999926
0 days 01:25:22.917000,NOR,4,0 days 00:01:32.476000,19.0,1.0,,,0 days 00:00:31.179000,0 days 00:00:35.329000,0 days 00:00:25.968000,0 days 01:24:21.639000,0 days 01:24:56.968000,0 days 01:25:22.936000,211.0,184.0,275.0,311.0,True,MEDIUM,19.0,True,McLaren,0 days 01:23:50.441000,,1,5.0,,,False,True,Miami2024,2024,92.476,1,361.0,19.0,90.98,1.4959999999999951,-1.0660000000000025
0 days 01:26:55.338000,NOR,4,0 days 00:01:32.421000,20.0,1.0,,,0 days 00:00:31.208000,0 days 00:00:35.278000,0 days 00:00:25.935000,0 days 01:25:54.144000,0 days 01:26:29.422000,0 days 01:26:55.357000,209.0,183.0,276.0,309.0,True,MEDIUM,20.0,True,McLaren,0 days 01:25:22.917000,,1,4.0,,,False,True,Miami2024,2024,92.421,1,400.0,20.0,90.98,1.4410000000000025,-1.2179999999999893
0 days 01:28:27.667000,NOR,4,0 days 00:01:32.329000,21.0,1.0,,,0 days 00:00:31.083000,0 days 00:00:35.329000,0 days 00:00:25.917000,0 days 01:27:26.440000,0 days 01:28:01.769000,0 days 01:28:27.686000,209.0,183.0,275.0,316.0,True,MEDIUM,21.0,True,McLaren,0 days 01:26:55.338000,,1,4.0,,,False,True,Miami2024,2024,92.329,1,441.0,21.0,90.98,1.3489999999999895,-1.3829999999999956
0 days 01:30:00.184000,NOR,4,0 days 00:01:32.517000,22.0,1.0,,,0 days 00:00:31.138000,0 days 00:00:35.452000,0 days 00:00:25.927000,0 days 01:28:58.824000,0 days 01:29:34.276000,0 days 01:30:00.203000,208.0,182.0,277.0,313.0,False,MEDIUM,22.0,True,McLaren,0 days 01:28:27.667000,,1,4.0,,,False,True,Miami2024,2024,92.517,1,484.0,22.0,90.98,1.536999999999992,-0.362000000000009
0 days 01:33:19.057000,NOR,4,0 days 00:01:31.982000,24.0,1.0,,,0 days 00:00:30.826000,0 days 00:00:35.283000,0 days 00:00:25.873000,0 days 01:32:17.920000,0 days 01:32:53.203000,0 days 01:33:19.076000,210.0,184.0,275.0,317.0,True,MEDIUM,24.0,True,McLaren,0 days 01:31:47.075000,,1,3.0,,,False,True,Miami2024,2024,91.982,1,576.0,24.0,90.98,1.0019999999999953,-1.4855000000000018
0 days 01:34:51.228000,NOR,4,0 days 00:01:32.171000,25.0,1.0,,,0 days 00:00:31.017000,0 days 00:00:35.257000,0 days 00:00:25.897000,0 days 01:33:50.093000,0 days 01:34:25.350000,0 days 01:34:51.247000,211.0,184.0,275.0,314.0,False,MEDIUM,25.0,True,McLaren,0 days 01:33:19.057000,,1,3.0,,,False,True,Miami2024,2024,92.171,1,625.0,25.0,90.98,1.1910000000000025,-1.1059999999999945
0 days 01:36:23.381000,NOR,4,0 days 00:01:32.153000,26.0,1.0,,,0 days 00:00:30.933000,0 days 00:00:35.271000,0 days 00:00:25.949000,0 days 01:35:22.180000,0 days 01:35:57.451000,0 days 01:36:23.400000,211.0,184.0,276.0,313.0,False,MEDIUM,26.0,True,McLaren,0 days 01:34:51.228000,,1,3.0,,,False,True,Miami2024,2024,92.153,1,676.0,26.0,90.98,1.1730000000000018,-1.3089999999999975
0 days 01:37:55.543000,NOR,4,0 days 00:01:32.162000,27.0,1.0,,,0 days 00:00:31.064000,0 days 00:00:35.253000,0 days 00:00:25.845000,0 days 01:36:54.464000,0 days 01:37:29.717000,0 days 01:37:55.562000,208.0,184.0,275.0,319.0,False,MEDIUM,27.0,True,McLaren,0 days 01:36:23.381000,,1,1.0,,,False,True,Miami2024,2024,92.162,1,729.0,27.0,90.98,1.1820000000000022,-1.2169999999999987
0 days 01:39:27.585000,NOR,4,0 days 00:01:32.042000,28.0,1.0,,,0 days 00:00:30.830000,0 days 00:00:35.276000,0 days 00:00:25.936000,0 days 01:38:26.392000,0 days 01:39:01.668000,0 days 01:39:27.604000,211.0,185.0,274.0,314.0,False,MEDIUM,28.0,True,McLaren,0 days 01:37:55.543000,,124,1.0,,,False,False,Miami2024,2024,92.042,1,784.0,28.0,90.98,1.0619999999999976,-3.430499999999995
0 days 01:50:04.278000,NOR,4,0 days 00:01:31.157000,33.0,2.0,,,0 days 00:00:30.834000,0 days 00:00:34.635000,0 days 00:00:25.688000,0 days 01:49:03.974000,0 days 01:49:38.609000,0 days 01:50:04.297000,218.0,187.0,274.0,315.0,True,HARD,4.0,True,McLaren,0 days 01:48:33.121000,,1,1.0,,,False,True,Miami2024,2024,91.157,2,16.0,33.0,90.98,0.1769999999999925,-2.4609999999999985
0 days 01:51:35.567000,NOR,4,0 days 00:01:31.289000,34.0,2.0,,,0 days 00:00:30.653000,0 days 00:00:34.896000,0 days 00:00:25.740000,0 days 01:50:34.950000,0 days 01:51:09.846000,0 days 01:51:35.586000,211.0,187.0,275.0,314.0,False,HARD,5.0,True,McLaren,0 days 01:50:04.278000,,1,1.0,,,False,True,Miami2024,2024,91.289,2,25.0,34.0,90.98,0.3089999999999975,-1.472999999999999
0 days 01:53:06.958000,NOR,4,0 days 00:01:31.391000,35.0,2.0,,,0 days 00:00:30.786000,0 days 00:00:34.791000,0 days 00:00:25.814000,0 days 01:52:06.372000,0 days 01:52:41.163000,0 days 01:53:06.977000,213.0,187.0,276.0,315.0,False,HARD,6.0,True,McLaren,0 days 01:51:35.567000,,1,1.0,,,False,True,Miami2024,2024,91.391,2,36.0,35.0,90.98,0.41100000000000136,-0.9269999999999925
0 days 01:54:38.091000,NOR,4,0 days 00:01:31.133000,36.0,2.0,,,0 days 00:00:30.610000,0 days 00:00:34.764000,0 days 00:00:25.759000,0 days 01:53:37.587000,0 days 01:54:12.351000,0 days 01:54:38.110000,214.0,187.0,276.0,313.0,True,HARD,7.0,True,McLaren,0 days 01:53:06.958000,,1,1.0,,,False,True,Miami2024,2024,91.133,2,49.0,36.0,90.98,0.1529999999999916,-1.2120000000000033
0 days 01:56:09.165000,NOR,4,0 days 00:01:31.074000,37.0,2.0,,,0 days 00:00:30.519000,0 days 00:00:34.744000,0 days 00:00:25.811000,0 days 01:55:08.629000,0 days 01:55:43.373000,0 days 01:56:09.184000,214.0,186.0,276.0,314.0,True,HARD,8.0,True,McLaren,0 days 01:54:38.091000,,1,1.0,,,False,True,Miami2024,2024,91.074,2,64.0,37.0,90.98,0.09399999999999409,-1.3320000000000078
0 days 01:57:40.299000,NOR,4,0 days 00:01:31.134000,38.0,2.0,,,0 days 00:00:30.649000,0 days 00:00:34.812000,0 days 00:00:25.673000,0 days 01:56:39.833000,0 days 01:57:14.645000,0 days 01:57:40.318000,213.0,187.0,276.0,316.0,False,HARD,9.0,True,McLaren,0 days 01:56:09.165000,,1,1.0,,,False,True,Miami2024,2024,91.134,2,81.0,38.0,90.98,0.15399999999999636,-1.0870000000000033
0 days 01:59:11.491000,NOR,4,0 days 00:01:31.192000,39.0,2.0,,,0 days 00:00:30.787000,0 days 00:00:34.738000,0 days 00:00:25.667000,0 days 01:58:11.105000,0 days 01:58:45.843000,0 days 01:59:11.510000,214.0,188.0,276.0,318.0,False,HARD,10.0,True,McLaren,0 days 01:57:40.299000,,1,1.0,,,False,True,Miami2024,2024,91.192,2,100.0,39.0,90.98,0.21199999999998909,-1.3290000000000077
0 days 02:00:42.713000,NOR,4,0 days 00:01:31.222000,40.0,2.0,,,0 days 00:00:30.678000,0 days 00:00:34.830000,0 days 00:00:25.714000,0 days 01:59:42.188000,0 days 02:00:17.018000,0 days 02:00:42.732000,213.0,187.0,275.0,317.0,False,HARD,11.0,True,McLaren,0 days 01:59:11.491000,,1,1.0,,,False,True,Miami2024,2024,91.222,2,121.0,40.0,90.98,0.24199999999999022,-1.3335000000000008
0 days 02:02:13.772000,NOR,4,0 days 00:01:31.059000,41.0,2.0,,,0 days 00:00:30.482000,0 days 00:00:34.862000,0 days 00:00:25.715000,0 days 02:01:13.214000,0 days 02:01:48.076000,0 days 02:02:13.791000,213.0,187.0,276.0,318.0,True,HARD,12.0,True,McLaren,0 days 02:00:42.713000,,1,1.0,,,False,True,Miami2024,2024,91.059,2,144.0,41.0,90.98,0.07899999999999352,-1.3965000000000032
0 days 02:03:45.112000,NOR,4,0 days 00:01:31.340000,42.0,2.0,,,0 days 00:00:30.737000,0 days 00:00:34.865000,0 days 00:00:25.738000,0 days 02:02:44.528000,0 days 02:03:19.393000,0 days 02:03:45.131000,211.0,186.0,275.0,316.0,False,HARD,13.0,True,McLaren,0 days 02:02:13.772000,,1,1.0,,,False,True,Miami2024,2024,91.34,2,169.0,42.0,90.98,0.35999999999999943,-0.8400000000000034
0 days 02:05:16.178000,NOR,4,0 days 00:01:31.066000,43.0,2.0,,,0 days 00:00:30.530000,0 days 00:00:34.797000,0 days 00:00:25.739000,0 days 02:04:15.661000,0 days 02:04:50.458000,0 days 02:05:16.197000,211.0,186.0,276.0,316.0,False,HARD,14.0,True,McLaren,0 days 02:03:45.112000,,1,1.0,,,False,True,Miami2024,2024,91.066,2,196.0,43.0,90.98,0.08599999999999852,-1.0210000000000008
0 days 02:06:47.358000,NOR,4,0 days 00:01:31.180000,44.0,2.0,,,0 days 00:00:30.563000,0 days 00:00:34.920000,0 days 00:00:25.697000,0 days 02:05:46.760000,0 days 02:06:21.680000,0 days 02:06:47.377000,211.0,187.0,277.0,319.0,False,HARD,15.0,True,McLaren,0 days 02:05:16.178000,,1,1.0,,,False,True,Miami2024,2024,91.18,2,225.0,44.0,90.98,0.20000000000000284,-1.1069999999999993
0 days 02:08:18.426000,NOR,4,0 days 00:01:31.068000,45.0,2.0,,,0 days 00:00:30.453000,0 days 00:00:34.880000,0 days 00:00:25.735000,0 days 02:07:17.830000,0 days 02:07:52.710000,0 days 02:08:18.445000,212.0,186.0,277.0,316.0,False,HARD,16.0,True,McLaren,0 days 02:06:47.358000,,1,1.0,,,False,True,Miami2024,2024,91.068,2,256.0,45.0,90.98,0.08799999999999386,-1.2109999999999985
0 days 02:09:49.778000,NOR,4,0 days 00:01:31.352000,46.0,2.0,,,0 days 00:00:30.499000,0 days 00:00:35.205000,0 days 00:00:25.648000,0 days 02:08:48.944000,0 days 02:09:24.149000,0 days 02:09:49.797000,215.0,187.0,276.0,317.0,False,HARD,17.0,True,McLaren,0 days 02:08:18.426000,,1,1.0,,,False,True,Miami2024,2024,91.352,2,289.0,46.0,90.98,0.3719999999999999,-1.0989999999999895
0 days 02:11:21.201000,NOR,4,0 days 00:01:31.423000,47.0,2.0,,,0 days 00:00:30.556000,0 days 00:00:35.123000,0 days 00:00:25.744000,0 days 02:10:20.353000,0 days 02:10:55.476000,0 days 02:11:21.220000,212.0,186.0,277.0,315.0,False,HARD,18.0,True,McLaren,0 days 02:09:49.778000,,1,1.0,,,False,True,Miami2024,2024,91.423,2,324.0,47.0,90.98,0.44299999999999784,-0.7749999999999915
0 days 02:12:52.336000,NOR,4,0 days 00:01:31.135000,48.0,2.0,,,0 days 00:00:30.529000,0 days 00:00:34.897000,0 days 00:00:25.709000,0 days 02:11:51.749000,0 days 02:12:26.646000,0 days 02:12:52.355000,212.0,187.0,277.0,316.0,False,HARD,19.0,True,McLaren,0 days 02:11:21.201000,,1,1.0,,,False,True,Miami2024,2024,91.135,2,361.0,48.0,90.98,0.15500000000000114,-1.1629999999999967
0 days 02:14:23.513000,NOR,4,0 days 00:01:31.177000,49.0,2.0,,,0 days 00:00:30.427000,0 days 00:00:35.025000,0 days 00:00:25.725000,0 days 02:13:22.782000,0 days 02:13:57.807000,0 days 02:14:23.532000,214.0,187.0,278.0,315.0,False,HARD,20.0,True,McLaren,0 days 02:12:52.336000,,1,1.0,,,False,True,Miami2024,2024,91.177,2,400.0,49.0,90.98,0.19700000000000273,-1.1259999999999906
0 days 02:15:54.740000,NOR,4,0 days 00:01:31.227000,50.0,2.0,,,0 days 00:00:30.338000,0 days 00:00:35.099000,0 days 00:00:25.790000,0 days 02:14:53.870000,0 days 02:15:28.969000,0 days 02:15:54.759000,213.0,186.0,278.0,317.0,False,HARD,21.0,True,McLaren,0 days 02:14:23.513000,,1,1.0,,,False,True,Miami2024,2024,91.227,2,441.0,50.0,90.98,0.2469999999999999,-0.9170000000000016
